ROW_ID,SPLIT,N_CLUSTERS,CLUSTER,CLUSTER_ORACLE,GATE_CONFIDENCE
sod_avg_train_0000137,train,2,1,1,1.0
sod_avg_train_0000138,train,2,1,1,1.0
sod_avg_train_0000139,train,2,1,1,1.0
sod_avg_train_0000140,train,2,1,1,1.0
sod_avg_train_0000141,train,2,1,1,1.0
sod_avg_train_0000142,train,2,1,1,1.0
sod_avg_train_0000143,train,2,1,1,1.0
sod_avg_train_0000144,train,2,1,1,1.0
sod_avg_train_0000145,train,2,1,1,1.0
sod_avg_train_0000146,train,2,1,1,1.0
sod_avg_train_0000147,train,2,1,1,1.0
sod_avg_train_0000148,train,2,1,1,1.0
sod_avg_train_0000149,train,2,1,1,1.0
sod_avg_train_0000150,train,2,1,1,1.0
sod_avg_train_0000151,train,2,1,1,1.0
sod_avg_train_0000152,train,2,1,1,1.0
sod_avg_train_0000153,train,2,1,1,1.0
sod_avg_train_0000154,train,2,1,1,1.0
sod_avg_train_0000155,train,2,1,1,1.0
sod_avg_train_0000156,train,2,1,1,1.0
sod_avg_train_0000157,train,2,1,1,1.0
sod_avg_train_0000158,train,2,1,1,1.0
sod_avg_train_0000159,train,2,1,1,1.0
sod_avg_train_0000160,train,2,1,1,1.0
sod_avg_train_0000161,train,2,1,1,1.0
sod_avg_train_0000162,train,2,1,1,1.0
sod_avg_train_0000163,train,2,1,1,1.0
sod_avg_train_0000164,train,2,1,1,1.0
sod_avg_train_0000165,train,2,1,1,1.0
sod_avg_train_0000166,train,2,1,1,1.0
sod_avg_train_0000167,train,2,1,1,1.0
sod_avg_train_0000168,train,2,1,1,1.0
sod_avg_train_0000169,train,2,1,1,1.0
sod_avg_train_0000170,train,2,1,1,1.0
sod_avg_train_0000171,train,2,1,1,1.0
sod_avg_train_0000172,train,2,1,1,1.0
sod_avg_train_0000173,train,2,1,1,1.0
sod_avg_train_0000174,train,2,1,1,1.0
sod_avg_train_0000175,train,2,1,1,1.0
sod_avg_train_0000176,train,2,1,1,1.0
sod_avg_train_0000177,train,2,1,1,1.0
sod_avg_train_0000178,train,2,1,1,1.0
sod_avg_train_0000179,train,2,1,1,1.0
sod_avg_train_0000180,train,2,1,1,1.0
sod_avg_train_0000181,train,2,1,1,1.0
sod_avg_train_0000182,train,2,1,1,1.0
sod_avg_train_0000183,train,2,1,1,1.0
sod_avg_train_0000184,train,2,1,1,1.0
sod_avg_train_0000185,train,2,1,1,1.0
sod_avg_train_0000186,train,2,1,1,1.0
sod_avg_train_0000187,train,2,1,1,1.0
sod_avg_train_0000188,train,2,1,1,1.0
sod_avg_train_0000189,train,2,1,1,1.0
sod_avg_train_0000190,train,2,1,1,1.0
sod_avg_train_0000191,train,2,1,1,1.0
sod_avg_train_0000192,train,2,1,1,1.0
sod_avg_train_0000193,train,2,1,1,1.0
sod_avg_train_0000194,train,2,1,1,1.0
sod_avg_train_0000195,train,2,1,1,1.0
sod_avg_train_0000196,train,2,1,1,1.0
sod_avg_train_0000197,train,2,1,1,1.0
sod_avg_train_0000198,train,2,1,1,1.0
sod_avg_train_0000199,train,2,1,1,1.0
sod_avg_train_0000200,train,2,1,1,1.0
sod_avg_train_0000201,train,2,1,1,1.0
sod_avg_train_0000202,train,2,1,1,1.0
sod_avg_train_0000203,train,2,1,1,1.0
sod_avg_train_0000204,train,2,1,1,1.0
sod_avg_train_0000205,train,2,1,1,1.0
sod_avg_train_0000206,train,2,1,1,1.0
sod_avg_train_0000207,train,2,1,1,1.0
sod_avg_train_0000208,train,2,1,1,1.0
sod_avg_train_0000209,train,2,1,1,1.0
sod_avg_train_0000210,train,2,1,1,1.0
sod_avg_train_0000211,train,2,1,1,1.0
sod_avg_train_0000212,train,2,1,1,1.0
sod_avg_train_0000213,train,2,1,1,1.0
sod_avg_train_0000214,train,2,1,1,1.0
sod_avg_train_0000215,train,2,1,1,1.0
sod_avg_train_0000216,train,2,1,1,1.0
sod_avg_train_0000217,train,2,1,1,1.0
sod_avg_train_0000218,train,2,1,1,1.0
sod_avg_train_0000219,train,2,1,1,1.0
sod_avg_train_0000220,train,2,1,1,1.0
sod_avg_train_0000221,train,2,1,1,1.0
sod_avg_train_0000222,train,2,1,1,1.0
sod_avg_train_0000223,train,2,1,1,1.0
sod_avg_train_0000224,train,2,1,1,1.0
sod_avg_train_0000225,train,2,1,1,1.0
sod_avg_train_0000226,train,2,1,1,1.0
sod_avg_train_0000227,train,2,1,1,1.0
sod_avg_train_0000228,train,2,1,1,1.0
sod_avg_train_0000229,train,2,1,1,1.0
sod_avg_train_0000230,train,2,1,1,1.0
sod_avg_train_0000231,train,2,1,1,1.0
sod_avg_train_0000232,train,2,1,1,1.0
sod_avg_train_0000233,train,2,1,1,1.0
sod_avg_train_0000234,train,2,1,1,1.0
sod_avg_train_0000235,train,2,1,1,1.0
sod_avg_train_0000236,train,2,1,1,1.0
sod_avg_train_0000237,train,2,1,1,1.0
sod_avg_train_0000238,train,2,1,1,1.0
sod_avg_train_0000239,train,2,1,1,1.0
sod_avg_train_0000240,train,2,1,1,1.0
sod_avg_train_0000241,train,2,1,1,1.0
sod_avg_train_0000242,train,2,1,1,1.0
sod_avg_train_0000243,train,2,1,1,1.0
sod_avg_train_0000244,train,2,1,1,1.0
sod_avg_train_0000245,train,2,1,1,1.0
sod_avg_train_0000246,train,2,1,1,1.0
sod_avg_train_0000247,train,2,1,1,1.0
sod_avg_train_0000248,train,2,1,1,1.0
sod_avg_train_0000249,train,2,1,1,1.0
sod_avg_train_0000250,train,2,1,1,1.0
sod_avg_train_0000251,train,2,1,1,1.0
sod_avg_train_0000252,train,2,1,1,1.0
sod_avg_train_0000253,train,2,1,1,1.0
sod_avg_train_0000254,train,2,1,1,1.0
sod_avg_train_0000255,train,2,1,1,1.0
sod_avg_train_0000256,train,2,1,1,1.0
sod_avg_train_0000257,train,2,1,1,1.0
sod_avg_train_0000258,train,2,1,1,1.0
sod_avg_train_0000259,train,2,1,1,1.0
sod_avg_train_0000260,train,2,1,1,1.0
sod_avg_train_0000261,train,2,1,1,1.0
sod_avg_train_0000262,train,2,1,1,1.0
sod_avg_train_0000263,train,2,1,1,1.0
sod_avg_train_0000264,train,2,1,1,1.0
sod_avg_train_0000265,train,2,1,1,1.0
sod_avg_train_0000266,train,2,1,1,1.0
sod_avg_train_0000267,train,2,1,1,1.0
sod_avg_train_0000268,train,2,1,1,1.0
sod_avg_train_0000269,train,2,1,1,1.0
sod_avg_train_0000270,train,2,1,1,1.0
sod_avg_train_0000271,train,2,1,1,1.0
sod_avg_train_0000272,train,2,1,1,1.0
sod_avg_train_0000273,train,2,1,1,1.0
sod_avg_train_0000274,train,2,1,1,1.0
sod_avg_train_0000275,train,2,1,1,1.0
sod_avg_train_0000276,train,2,1,1,1.0
sod_avg_train_0000277,train,2,1,1,1.0
sod_avg_train_0000278,train,2,1,1,1.0
sod_avg_train_0000279,train,2,1,1,1.0
sod_avg_train_0000280,train,2,1,1,1.0
sod_avg_train_0000281,train,2,1,1,1.0
sod_avg_train_0000282,train,2,1,1,1.0
sod_avg_train_0000283,train,2,1,1,1.0
sod_avg_train_0000284,train,2,1,1,1.0
sod_avg_train_0000285,train,2,1,1,1.0
sod_avg_train_0000286,train,2,1,1,1.0
sod_avg_train_0000287,train,2,1,1,1.0
sod_avg_train_0000288,train,2,1,1,1.0
sod_avg_train_0000289,train,2,1,1,1.0
sod_avg_train_0000290,train,2,1,1,1.0
sod_avg_train_0000291,train,2,1,1,1.0
sod_avg_train_0000292,train,2,1,1,1.0
sod_avg_train_0000293,train,2,1,1,1.0
sod_avg_train_0000294,train,2,1,1,1.0
sod_avg_train_0000295,train,2,1,1,1.0
sod_avg_train_0000296,train,2,1,1,1.0
sod_avg_train_0000297,train,2,1,1,1.0
sod_avg_train_0000298,train,2,1,1,1.0
sod_avg_train_0000299,train,2,1,1,1.0
sod_avg_train_0000300,train,2,1,1,1.0
sod_avg_train_0000301,train,2,1,1,1.0
sod_avg_train_0000302,train,2,1,1,1.0
sod_avg_train_0000303,train,2,1,1,1.0
sod_avg_train_0000304,train,2,1,1,1.0
sod_avg_train_0000305,train,2,1,1,1.0
sod_avg_train_0000306,train,2,1,1,1.0
sod_avg_train_0000307,train,2,1,1,1.0
sod_avg_train_0000308,train,2,1,1,1.0
sod_avg_train_0000309,train,2,1,1,1.0
sod_avg_train_0000310,train,2,1,1,1.0
sod_avg_train_0000311,train,2,1,1,1.0
sod_avg_train_0000312,train,2,1,1,1.0
sod_avg_train_0000313,train,2,1,1,1.0
sod_avg_train_0000314,train,2,1,1,1.0
sod_avg_train_0000315,train,2,1,1,1.0
sod_avg_train_0000316,train,2,1,1,1.0
sod_avg_train_0000317,train,2,1,1,1.0
sod_avg_train_0000318,train,2,1,1,1.0
sod_avg_train_0000319,train,2,1,1,1.0
sod_avg_train_0000320,train,2,1,1,1.0
sod_avg_train_0000321,train,2,1,1,1.0
sod_avg_val_0000000,val,2,0,0,1.0
sod_avg_val_0000001,val,2,0,0,0.99
sod_avg_val_0000002,val,2,0,0,0.9888929820803886
sod_avg_val_0000003,val,2,0,0,1.0
sod_avg_val_0000004,val,2,0,0,0.9932453416149069
sod_avg_val_0000005,val,2,0,0,1.0
sod_avg_val_0000006,val,2,0,0,1.0
sod_avg_val_0000007,val,2,0,0,0.9982453416149067
sod_avg_val_0000008,val,2,0,0,1.0
sod_avg_val_0000009,val,2,0,0,1.0
sod_avg_val_0000010,val,2,0,0,1.0
sod_avg_val_0000011,val,2,0,0,0.9932453416149067
sod_avg_val_0000012,val,2,0,0,0.9932453416149069
sod_avg_val_0000013,val,2,0,0,0.9638929820803885
sod_avg_val_0000014,val,2,0,0,0.9982453416149067
sod_avg_val_0000015,val,2,0,0,0.9724022988505747
sod_avg_val_0000016,val,2,0,0,0.9922335884079925
sod_avg_val_0000017,val,2,0,0,0.9885933360987216
sod_avg_val_0000018,val,2,0,0,0.9637757337138909
sod_avg_val_0000019,val,2,1,0,0.5164627360488999
sod_avg_val_0000020,val,2,1,1,0.6343162186200958
sod_avg_val_0000021,val,2,1,1,0.8570738595093098
sod_avg_val_0000022,val,2,1,1,0.9384863819129987
sod_avg_val_0000023,val,2,1,1,0.9393779469456826
sod_avg_val_0000024,val,2,1,1,0.9798477240785237
sod_avg_val_0000025,val,2,1,1,0.9753949762485269
sod_avg_val_0000026,val,2,1,1,0.9967546583850933
sod_avg_val_0000027,val,2,1,1,1.0
sod_avg_val_0000028,val,2,1,1,1.0
sod_avg_val_0000029,val,2,1,1,1.0
sod_avg_val_0000030,val,2,1,1,0.995
sod_avg_val_0000031,val,2,1,1,1.0
sod_avg_val_0000032,val,2,1,1,1.0
sod_avg_val_0000033,val,2,1,1,0.9967546583850933
sod_avg_val_0000034,val,2,1,1,1.0
sod_avg_val_0000035,val,2,1,1,1.0
sod_avg_val_0000036,val,2,1,1,1.0
sod_avg_val_0000037,val,2,1,1,0.9683466388274786
sod_avg_val_0000038,val,2,1,1,1.0
sod_avg_val_0000039,val,2,1,1,0.9828616763047048
sod_avg_val_0000040,val,2,1,1,0.9951954022988505
sod_avg_val_0000041,val,2,1,1,0.9576408275267997
sod_avg_val_0000042,val,2,1,1,0.9980930656934306
sod_avg_val_0000043,val,2,1,1,0.9817546583850932
sod_avg_val_0000044,val,2,1,1,0.9919500606839436
sod_avg_val_0000045,val,2,1,1,1.0
sod_avg_val_0000046,val,2,1,1,1.0
sod_avg_val_0000047,val,2,1,1,1.0
sod_avg_val_0000048,val,2,1,1,1.0
sod_avg_val_0000049,val,2,1,1,1.0
sod_avg_val_0000050,val,2,1,1,1.0
sod_avg_val_0000051,val,2,1,1,1.0
sod_avg_val_0000052,val,2,1,1,1.0
sod_avg_val_0000053,val,2,1,1,1.0
sod_avg_val_0000054,val,2,1,1,1.0
sod_avg_val_0000055,val,2,1,1,0.97781868851692
sod_avg_val_0000056,val,2,1,1,1.0
sod_avg_test_0000000,test,2,0,0,0.9832453416149067
sod_avg_test_0000001,test,2,0,0,0.8901985264429935
sod_avg_test_0000002,test,2,0,0,0.995
sod_avg_test_0000003,test,2,0,0,0.9888929820803886
sod_avg_test_0000004,test,2,0,0,0.9095181616213689
sod_avg_test_0000005,test,2,0,0,1.0
sod_avg_test_0000006,test,2,0,0,0.944934551287714
sod_avg_test_0000007,test,2,0,0,1.0
sod_avg_test_0000008,test,2,0,0,0.9911172813512533
sod_avg_test_0000009,test,2,0,0,0.9932453416149069
sod_avg_test_0000010,test,2,0,0,0.9793626229661601
sod_avg_test_0000011,test,2,0,0,0.9697360248447205
sod_avg_test_0000012,test,2,0,0,0.9332556050465485
sod_avg_test_0000013,test,2,0,0,0.96
sod_avg_test_0000014,test,2,0,0,0.955810318408189
sod_avg_test_0000015,test,2,0,0,0.9890452580018646
sod_avg_test_0000016,test,2,0,0,1.0
sod_avg_test_0000017,test,2,0,0,1.0
sod_avg_test_0000018,test,2,0,0,0.9347360248447205
sod_avg_test_0000019,test,2,0,0,0.9686719947128937
sod_avg_test_0000020,test,2,0,0,0.9600102634316418
sod_avg_test_0000021,test,2,0,0,0.998675263774912
sod_avg_test_0000022,test,2,0,0,0.99
sod_avg_test_0000023,test,2,0,0,0.9882453416149067
sod_avg_test_0000024,test,2,0,0,0.9765009466614555
sod_avg_test_0000025,test,2,0,0,0.9750102634316419
sod_avg_test_0000026,test,2,0,0,0.8748169812992388
sod_avg_test_0000027,test,2,0,0,0.9904266530979869
sod_avg_test_0000028,test,2,0,0,0.9259256742847978
sod_avg_test_0000029,test,2,0,0,0.8097638395774043
sod_avg_test_0000030,test,2,0,0,0.7344189440660894
sod_avg_test_0000031,test,2,0,1,0.5705720702909486
sod_avg_test_0000032,test,2,1,1,1.0
sod_avg_test_0000033,test,2,1,1,0.7365984500775414
sod_avg_test_0000034,test,2,1,1,1.0
sod_avg_test_0000035,test,2,1,1,0.5105926145829043
sod_avg_test_0000036,test,2,1,1,0.9967546583850931
sod_avg_test_0000037,test,2,1,1,0.8964803107255919
sod_avg_test_0000038,test,2,1,1,0.9967546583850931
sod_avg_test_0000039,test,2,1,1,0.9171597579196518
sod_avg_test_0000040,test,2,1,1,1.0
sod_avg_test_0000041,test,2,1,1,0.8446307261839341
sod_avg_test_0000042,test,2,1,1,0.9967546583850931
sod_avg_test_0000043,test,2,1,1,0.9761070179196115
sod_avg_test_0000044,test,2,1,1,1.0
sod_avg_test_0000045,test,2,1,1,0.9635093167701864
sod_avg_test_0000046,test,2,1,1,1.0
sod_avg_test_0000047,test,2,1,1,0.9869500606839438
sod_avg_test_0000048,test,2,1,1,1.0
sod_avg_test_0000049,test,2,1,1,0.99281868851692
sod_avg_test_0000050,test,2,1,1,0.9928186885169198
sod_avg_test_0000051,test,2,1,1,1.0
sod_avg_test_0000052,test,2,1,1,0.9943523595345184
sod_avg_test_0000053,test,2,1,1,1.0
sod_avg_test_0000054,test,2,1,1,1.0
sod_avg_test_0000055,test,2,1,1,1.0
sod_avg_test_0000056,test,2,1,1,0.995
sod_avg_test_0000057,test,2,1,1,0.9928186885169198
sod_avg_test_0000058,test,2,1,1,1.0
sod_avg_test_0000059,test,2,1,1,1.0
sod_avg_test_0000060,test,2,1,1,1.0
sod_avg_test_0000061,test,2,1,1,1.0
sod_avg_test_0000062,test,2,1,1,1.0
sod_avg_test_0000063,test,2,1,1,1.0
sod_avg_test_0000064,test,2,1,1,1.0
sod_avg_test_0000065,test,2,1,1,1.0
sod_avg_test_0000066,test,2,1,1,1.0
sod_avg_test_0000067,test,2,1,1,1.0
sod_avg_test_0000068,test,2,1,1,0.9752639751552795
sod_avg_test_0000069,test,2,1,1,0.9917546583850932
sod_avg_test_0000070,test,2,1,1,0.9885093167701864
sod_avg_test_0000071,test,2,1,1,0.9967546583850933
sod_avg_test_0000072,test,2,1,1,0.995
sod_avg_test_0000073,test,2,1,1,0.9613024202184621
sod_avg_test_0000074,test,2,1,1,0.9935093167701864
sod_avg_test_0000075,test,2,1,1,0.995
sod_avg_test_0000076,test,2,1,1,0.9935093167701864
sod_avg_test_0000077,test,2,1,1,0.9948477240785237
sod_avg_test_0000078,test,2,1,1,0.9975977011494253
sod_avg_test_0000079,test,2,1,1,1.0
sod_avg_test_0000080,test,2,1,1,1.0
sod_avg_test_0000081,test,2,1,1,1.0
sod_avg_test_0000082,test,2,1,1,0.957225569223645
sod_avg_test_0000083,test,2,1,1,1.0
sod_avg_test_0000084,test,2,1,1,1.0
sod_avg_test_0000085,test,2,1,1,0.9129059340452698
sod_avg_train_0000000,train,3,0,0,1.0
sod_avg_train_0000001,train,3,0,0,1.0
sod_avg_train_0000002,train,3,0,0,1.0
sod_avg_train_0000003,train,3,0,0,1.0
sod_avg_train_0000004,train,3,0,0,1.0
sod_avg_train_0000005,train,3,0,0,1.0
sod_avg_train_0000006,train,3,0,0,1.0
sod_avg_train_0000007,train,3,0,0,1.0
sod_avg_train_0000008,train,3,0,0,1.0
sod_avg_train_0000009,train,3,0,0,1.0
sod_avg_train_0000010,train,3,0,0,1.0
sod_avg_train_0000011,train,3,0,0,1.0
sod_avg_train_0000012,train,3,0,0,1.0
sod_avg_train_0000013,train,3,0,0,1.0
sod_avg_train_0000014,train,3,0,0,1.0
sod_avg_train_0000015,train,3,0,0,1.0
sod_avg_train_0000016,train,3,0,0,1.0
sod_avg_train_0000017,train,3,0,0,1.0
sod_avg_train_0000018,train,3,0,0,1.0
sod_avg_train_0000019,train,3,0,0,1.0
sod_avg_train_0000020,train,3,0,0,1.0
sod_avg_train_0000021,train,3,0,0,1.0
sod_avg_train_0000022,train,3,0,0,1.0
sod_avg_train_0000023,train,3,0,0,1.0
sod_avg_train_0000024,train,3,0,0,1.0
sod_avg_train_0000025,train,3,0,0,1.0
sod_avg_train_0000026,train,3,0,0,1.0
sod_avg_train_0000027,train,3,0,0,1.0
sod_avg_train_0000028,train,3,0,0,1.0
sod_avg_train_0000029,train,3,0,0,1.0
sod_avg_train_0000030,train,3,0,0,1.0
sod_avg_train_0000031,train,3,0,0,1.0
sod_avg_train_0000032,train,3,0,0,1.0
sod_avg_train_0000033,train,3,0,0,1.0
sod_avg_train_0000034,train,3,0,0,1.0
sod_avg_train_0000035,train,3,0,0,1.0
sod_avg_train_0000036,train,3,0,0,1.0
sod_avg_train_0000037,train,3,0,0,1.0
sod_avg_train_0000038,train,3,0,0,1.0
sod_avg_train_0000039,train,3,0,0,1.0
sod_avg_train_0000040,train,3,0,0,1.0
sod_avg_train_0000041,train,3,0,0,1.0
sod_avg_train_0000042,train,3,0,0,1.0
sod_avg_train_0000043,train,3,0,0,1.0
sod_avg_train_0000044,train,3,0,0,1.0
sod_avg_train_0000045,train,3,0,0,1.0
sod_avg_train_0000046,train,3,0,0,1.0
sod_avg_train_0000047,train,3,0,0,1.0
sod_avg_train_0000048,train,3,0,0,1.0
sod_avg_train_0000049,train,3,0,0,1.0
sod_avg_train_0000050,train,3,0,0,1.0
sod_avg_train_0000051,train,3,0,0,1.0
sod_avg_train_0000052,train,3,0,0,1.0
sod_avg_train_0000053,train,3,0,0,1.0
sod_avg_train_0000054,train,3,0,0,1.0
sod_avg_train_0000055,train,3,0,0,1.0
sod_avg_train_0000056,train,3,0,0,1.0
sod_avg_train_0000057,train,3,0,0,1.0
sod_avg_train_0000058,train,3,0,0,1.0
sod_avg_train_0000059,train,3,0,0,1.0
sod_avg_train_0000060,train,3,0,0,1.0
sod_avg_train_0000061,train,3,0,0,1.0
sod_avg_train_0000062,train,3,0,0,1.0
sod_avg_train_0000063,train,3,0,0,1.0
sod_avg_train_0000064,train,3,0,0,1.0
sod_avg_train_0000065,train,3,0,0,1.0
sod_avg_train_0000066,train,3,0,0,1.0
sod_avg_train_0000067,train,3,0,0,1.0
sod_avg_train_0000068,train,3,0,0,1.0
sod_avg_train_0000069,train,3,0,0,1.0
sod_avg_train_0000070,train,3,0,0,1.0
sod_avg_train_0000071,train,3,0,0,1.0
sod_avg_train_0000072,train,3,0,0,1.0
sod_avg_train_0000073,train,3,0,0,1.0
sod_avg_train_0000074,train,3,0,0,1.0
sod_avg_train_0000075,train,3,0,0,1.0
sod_avg_train_0000076,train,3,0,0,1.0
sod_avg_train_0000077,train,3,0,0,1.0
sod_avg_train_0000078,train,3,0,0,1.0
sod_avg_train_0000079,train,3,0,0,1.0
sod_avg_train_0000080,train,3,0,0,1.0
sod_avg_train_0000081,train,3,0,0,1.0
sod_avg_train_0000082,train,3,0,0,1.0
sod_avg_train_0000083,train,3,0,0,1.0
sod_avg_train_0000084,train,3,0,0,1.0
sod_avg_train_0000085,train,3,0,0,1.0
sod_avg_train_0000086,train,3,0,0,1.0
sod_avg_train_0000087,train,3,0,0,1.0
sod_avg_train_0000088,train,3,0,0,1.0
sod_avg_train_0000089,train,3,0,0,1.0
sod_avg_train_0000090,train,3,0,0,1.0
sod_avg_train_0000091,train,3,0,0,1.0
sod_avg_train_0000092,train,3,0,0,1.0
sod_avg_train_0000093,train,3,0,0,1.0
sod_avg_train_0000094,train,3,0,0,1.0
sod_avg_train_0000095,train,3,0,0,1.0
sod_avg_train_0000096,train,3,0,0,1.0
